ID,ID_BASE,TIPO_DATO,FECHA,DEPARTAMEN,MUNICIPIO,TIPO_SUELO,SUBZONA,DIRECCION,TIPO_INMUE,ZHF,ZHG,VALOR_ZHG,ESTRATO,ANIO_CONST,ESTADO_CON,AREA_TERRE,AREA_CONST,VALOR_M2_I,VALOR_TOTA,VALOR_ARRI,VALOR_ADMI,NUM_PISOS,NUM_HABITA,NUM_BANIOS,NUM_PARQ,ZONAS_COMU,ACUEDUCTO,ALCANTARIL,ENERGIA,GAS,FUENTE,NOMBRE_FUE,LATITUD,LONGITUD,FECHA_VALO
2902,Big Data Gesvalt _3,VENTA,9/12/2020,SANTANDER,BUCARAMANGA,,REAL MINAS,,APARTAMENTO,,,,3,2008,Bueno,,68.0,2352941.0,160000000.0,,0,,3.0,2.0,1,,,,,,FRE_23368,https://www.fincaraiz.com.co/apartamento-en-venta/bucaramanga/real_minas-det-5989219.aspx,7.100808144,-73.12689209,9/12/2020
2904,Big Data Gesvalt _3,VENTA,9/12/2020,SANTANDER,BUCARAMANGA,,BOLIVAR,,APARTAMENTO,,,,3,2015,Excelente,,56.0,2500000.0,140000000.0,,0,,2.0,1.0,0,,,,,,FRE_23370,https://www.fincaraiz.com.co/apartamento-en-venta/bucaramanga/bolivar-det-5782000.aspx,7.118602276,-73.11875153,9/12/2020
2908,Big Data Gesvalt _3,VENTA,9/12/2020,SANTANDER,BUCARAMANGA,,SALLE,,APARTAMENTO,,,,4,1997,0,,72.0,2347222.0,169000000.0,,85000,,3.0,2.0,1,,,,,,FRE_23374,https://www.fincaraiz.com.co/apartamento-en-venta/bucaramanga/salle-det-5988841.aspx,7.103622437,-73.1113205,9/12/2020
2910,Big Data Gesvalt _3,VENTA,9/12/2020,SANTANDER,BUCARAMANGA,,PASEO REAL CIUDADELA REAL MINAS,,APARTAMENTO,,,,4,2008,0,,75.0,2200000.0,165000000.0,,0,,3.0,2.0,1,,,,,,FRE_23376,https://www.fincaraiz.com.co/apartamento-en-venta/bucaramanga/paseo_real_ciudadela_real_minas-det-5988684.aspx,7.103078365,-73.12471771,9/12/2020
2911,Big Data Gesvalt _3,VENTA,9/12/2020,SANTANDER,BUCARAMANGA,,TORRE VERONA CALLE 105 CERCA DIVINO NINO,,APARTAMENTO,,,,3,2015,Excelente,,60.0,2833333.0,170000000.0,,0,,3.0,2.0,1,,,,,,FRE_23377,https://www.fincaraiz.com.co/apartamento-en-venta/bucaramanga/torre_verona_calle_105_cerca_divino_nino-det-5799196.aspx,7.081860065,-73.12245941,9/12/2020
2914,Big Data Gesvalt _3,VENTA,9/12/2020,SANTANDER,BUCARAMANGA,,MUTIS,,APARTAMENTO,,,,3,2015,Excelente,,56.0,2589286.0,145000000.0,,0,,2.0,1.0,0,,,,,,FRE_23381,https://www.fincaraiz.com.co/apartamento-en-venta/bucaramanga/mutis-det-5988443.aspx,7.098933697,-73.12637329,9/12/2020
2915,Big Data Gesvalt _3,VENTA,9/12/2020,SANTANDER,BUCARAMANGA,,LOS PINOS,,APARTAMENTO,,,,4,2008,Excelente,,84.0,3333333.0,280000000.0,,251800,,3.0,2.0,1,,,,,,FRE_23382,https://www.fincaraiz.com.co/apartamento-en-venta/bucaramanga/los_pinos-det-6006287.aspx,7.136714935,-73.11088562,9/12/2020
2918,Big Data Gesvalt _3,VENTA,9/12/2020,SANTANDER,BUCARAMANGA,,REAL MINAS TORRES CEIBA,,APARTAMENTO,,,,4,2015,Excelente,,85.0,3470588.0,295000000.0,,0,,3.0,2.0,1,,,,,,FRE_23385,https://www.fincaraiz.com.co/apartamento-en-venta/bucaramanga/real_minas_torres_ceiba-det-6013703.aspx,7.104720116,-73.11564636,9/12/2020
2920,Big Data Gesvalt _3,VENTA,9/12/2020,SANTANDER,BUCARAMANGA,,SOTOMAYOR,,APARTAMENTO,,,,6,1997,Bueno,,135.0,2481481.0,335000000.0,,517000,,3.0,2.0,1,,,,,,FRE_23387,https://www.fincaraiz.com.co/apartamento-en-venta/bucaramanga/sotomayor-det-5988236.aspx,7.116940022,-73.1131897,9/12/2020
2922,Big Data Gesvalt _3,VENTA,9/12/2020,SANTANDER,BUCARAMANGA,,BOLIVAR,,APARTAMENTO,,,,3,2008,Bueno,,61.0,3442623.0,210000000.0,,259200,,2.0,2.0,1,,,,,,FRE_23389,https://www.fincaraiz.com.co/apartamento-en-venta/bucaramanga/bolivar-det-6059219.aspx,7.118830204,-73.11823273,9/12/2020
2927,Big Data Gesvalt _3,VENTA,9/12/2020,SANTANDER,BUCARAMANGA,,PROVENZA,,APARTAMENTO,,,,4,2015,Excelente,,81.0,2839506.0,230000000.0,,191000,,3.0,2.0,1,,,,,,FRE_23394,https://www.fincaraiz.com.co/apartamento-en-venta/bucaramanga/provenza-det-5987468.aspx,7.080876827,-73.11804962,9/12/2020
2930,Big Data Gesvalt _3,VENTA,9/12/2020,SANTANDER,BUCARAMANGA,,CONCORDIA,,APARTAMENTO,,,,4,2008,Bueno,,90.0,3111111.0,280000000.0,,0,,3.0,2.0,1,,,,,,FRE_23398,https://www.fincaraiz.com.co/apartamento-en-venta/bucaramanga/concordia-det-5987186.aspx,7.111602783,-73.11781311,9/12/2020
2932,Big Data Gesvalt _3,VENTA,9/12/2020,SANTANDER,BUCARAMANGA,,CONCORDIA,,APARTAMENTO,,,,4,2008,Bueno,,89.0,2808989.0,250000000.0,,0,,3.0,2.0,1,,,,,,FRE_23400,https://www.fincaraiz.com.co/apartamento-en-venta/bucaramanga/concordia-det-5987160.aspx,7.111134529,-73.11746979,9/12/2020
2937,Big Data Gesvalt _3,VENTA,9/12/2020,SANTANDER,BUCARAMANGA,,REAL MINAS,,APARTAMENTO,,,,4,2015,0,,74.0,3918919.0,290000000.0,,183000,,3.0,2.0,1,,,,,,FRE_23405,https://www.fincaraiz.com.co/apartamento-en-venta/bucaramanga/real_minas-det-5987074.aspx,7.099915981,-73.1292572,9/12/2020
2947,Big Data Gesvalt _3,VENTA,9/12/2020,SANTANDER,BUCARAMANGA,,URBANO,,APARTAMENTO,,,,4,2008,Bueno,,112.0,1741071.0,195000000.0,,0,,4.0,3.0,1,,,,,,FRE_23416,https://www.fincaraiz.com.co/apartamento-en-venta/bucaramanga/urbano-det-5985913.aspx,7.109751225,-73.12156677,9/12/2020
2951,Big Data Gesvalt _3,VENTA,9/12/2020,SANTANDER,BUCARAMANGA,,SOTOMAYOR,,APARTAMENTO,,,,6,2008,Excelente,,84.0,3214286.0,270000000.0,,313000,,3.0,3.0,1,,,,,,FRE_23422,https://www.fincaraiz.com.co/apartamento-en-venta/bucaramanga/sotomayor-det-5856085.aspx,7.116509914,-73.1138382,9/12/2020
2954,Big Data Gesvalt _3,VENTA,9/12/2020,SANTANDER,BUCARAMANGA,,TEJAR CONJUNTO BRITANIA,,APARTAMENTO,,,,5,2015,Excelente,,119.0,3781513.0,450000000.0,,298000,,3.0,3.0,2,,,,,,FRE_23427,https://www.fincaraiz.com.co/apartamento-en-venta/bucaramanga/tejar_conjunto_britania-det-6009755.aspx,7.097919941,-73.10578156,9/12/2020
2957,Big Data Gesvalt _3,VENTA,9/12/2020,SANTANDER,BUCARAMANGA,,OASIS MARDEL,,APARTAMENTO,,,,4,2015,Excelente,,62.0,3225806.0,200000000.0,,190000,,2.0,2.0,1,,,,,,FRE_23433,https://www.fincaraiz.com.co/apartamento-en-venta/bucaramanga/oasis_mardel-det-5920431.aspx,7.104773045,-73.12123871,9/12/2020
2958,Big Data Gesvalt _3,VENTA,9/12/2020,SANTANDER,BUCARAMANGA,,PROVENZA,,APARTAMENTO,,,,4,2015,Excelente,,46.0,3369565.0,155000000.0,,120000,,2.0,1.0,1,,,,,,FRE_23434,https://www.fincaraiz.com.co/apartamento-en-venta/bucaramanga/provenza-det-5954479.aspx,7.083139896,-73.11463165,9/12/2020
2963,Big Data Gesvalt _3,VENTA,9/12/2020,SANTANDER,BUCARAMANGA,,AURORA,,APARTAMENTO,,,,5,2008,Excelente,,80.0,3500000.0,280000000.0,,0,,3.0,3.0,1,,,,,,FRE_23439,https://www.fincaraiz.com.co/apartamento-en-venta/bucaramanga/aurora-det-6031708.aspx,7.115700722,-73.11449432,9/12/2020
2965,Big Data Gesvalt _3,VENTA,9/12/2020,SANTANDER,BUCARAMANGA,,ANTONIA SANTOS,,APARTAMENTO,,,,3,1997,Excelente,,81.0,2469136.0,200000000.0,,277000,,3.0,2.0,1,,,,,,FRE_23441,https://www.fincaraiz.com.co/apartamento-en-venta/bucaramanga/antonia_santos-det-5983494.aspx,7.12218523,-73.12175751,9/12/2020
2969,Big Data Gesvalt _3,VENTA,9/12/2020,SANTANDER,BUCARAMANGA,,DIAMANTE,,APARTAMENTO,,,,4,2008,Excelente,,80.0,2625000.0,210000000.0,,204000,,3.0,2.0,1,,,,,,FRE_23448,https://www.fincaraiz.com.co/apartamento-en-venta/bucaramanga/diamante-det-5998840.aspx,7.094490051,-73.10945892,9/12/2020
2973,Big Data Gesvalt _3,VENTA,9/12/2020,SANTANDER,BUCARAMANGA,,CABECERA DEL LLANO,,APARTAMENTO,,,,6,2008,0,,133.0,3496241.0,465000000.0,,495000,,4.0,3.0,2,,,,,,FRE_23452,https://www.fincaraiz.com.co/apartamento-en-venta/bucaramanga/cabecera_del_llano-det-5990836.aspx,7.120308876,-73.10817719,9/12/2020
2979,Big Data Gesvalt _3,VENTA,9/12/2020,SANTANDER,BUCARAMANGA,,SAN ALONSO,,APARTAMENTO,,,,3,2015,Excelente,,65.0,3846154.0,250000000.0,,180000,,2.0,2.0,1,,,,,,FRE_23460,https://www.fincaraiz.com.co/apartamento-en-venta/bucaramanga/san_alonso-det-5982434.aspx,7.133000851,-73.1175766,9/12/2020
2983,Big Data Gesvalt _3,VENTA,9/12/2020,SANTANDER,BUCARAMANGA,,AURORA,,APARTAMENTO,,,,4,1997,Bueno,,85.0,2588235.0,220000000.0,,230000,,4.0,2.0,1,,,,,,FRE_23467,https://www.fincaraiz.com.co/apartamento-en-venta/bucaramanga/aurora-det-6036432.aspx,7.122149944,-73.11489868,9/12/2020
2989,Big Data Gesvalt _3,VENTA,9/12/2020,SANTANDER,BUCARAMANGA,,DIAMANTE,,APARTAMENTO,,,,4,2015,Bueno,,70.0,2357143.0,165000000.0,,68000,,3.0,2.0,10,,,,,,FRE_23474,https://www.fincaraiz.com.co/apartamento-en-venta/bucaramanga/diamante-det-5981635.aspx,7.090203285,-73.11315918,9/12/2020
2997,Big Data Gesvalt _3,VENTA,9/12/2020,SANTANDER,BUCARAMANGA,,CABECERA,,APARTAMENTO,,,,6,2008,Excelente,,96.84,3923998.0,380000000.0,,425000,,3.0,2.0,1,,,,,,FRE_23484,https://www.fincaraiz.com.co/apartamento-en-venta/bucaramanga/cabecera-det-6035613.aspx,7.121280193,-73.10761261,9/12/2020
2999,Big Data Gesvalt _3,VENTA,9/12/2020,SANTANDER,BUCARAMANGA,,PABLO SEXTO,,APARTAMENTO,,,,3,1997,Bueno,,75.0,2200000.0,165000000.0,,0,,3.0,2.0,0,,,,,,FRE_23486,https://www.fincaraiz.com.co/apartamento-en-venta/bucaramanga/pablo_sexto-det-6009949.aspx,7.147843838,-73.13308716,9/12/2020
3002,Big Data Gesvalt _3,VENTA,9/12/2020,SANTANDER,BUCARAMANGA,,ALVAREZ,,APARTAMENTO,,,,4,2015,Excelente,,73.0,3082192.0,225000000.0,,190000,,3.0,2.0,1,,,,,,FRE_23490,https://www.fincaraiz.com.co/apartamento-en-venta/bucaramanga/alvarez-det-5978859.aspx,7.128290176,-73.11122131,9/12/2020
3004,Big Data Gesvalt _3,VENTA,9/12/2020,SANTANDER,BUCARAMANGA,,CACIQUE CONDOMINIO,,APARTAMENTO,,,,3,2015,Excelente,,56.0,3571429.0,200000000.0,,180000,,2.0,2.0,1,,,,,,FRE_23493,https://www.fincaraiz.com.co/apartamento-en-venta/bucaramanga/cacique_condominio-det-5891486.aspx,7.101309776,-73.10621643,9/12/2020
3020,Big Data Gesvalt _3,VENTA,9/12/2020,SANTANDER,BUCARAMANGA,,CIUDADELA REAL MINAS,,APARTAMENTO,,,,4,2008,Excelente,,73.5,2517007.0,185000000.0,,174000,,3.0,2.0,1,,,,,,FRE_23511,https://www.fincaraiz.com.co/apartamento-en-venta/bucaramanga/ciudadela_real_minas-det-5995867.aspx,7.103270531,-73.12148285,9/12/2020
3021,Big Data Gesvalt _3,VENTA,9/12/2020,SANTANDER,BUCARAMANGA,,SAN FRANCISCO,,APARTAMENTO,,,,4,2015,Excelente,,74.0,3513514.0,260000000.0,,211000,,2.0,2.0,2,,,,,,FRE_23512,https://www.fincaraiz.com.co/apartamento-en-venta/bucaramanga/san_francisco-det-5977148.aspx,7.131361961,-73.12145996,9/12/2020
3026,Big Data Gesvalt _3,VENTA,9/12/2020,SANTANDER,BUCARAMANGA,,REAL MINAS,,APARTAMENTO,,,,4,2008,Bueno,,71.0,2323944.0,165000000.0,,230000,,3.0,2.0,1,,,,,,FRE_23518,https://www.fincaraiz.com.co/apartamento-en-venta/bucaramanga/real_minas-det-5976424.aspx,7.102449894,-73.12584686,9/12/2020
3028,Big Data Gesvalt _3,VENTA,9/12/2020,SANTANDER,BUCARAMANGA,,URBANIZACION GIRASOL,,APARTAMENTO,,,,4,2008,0,,87.0,2643678.0,230000000.0,,170000,,3.0,2.0,1,,,,,,FRE_23521,https://www.fincaraiz.com.co/apartamento-en-venta/bucaramanga/urbanizacion_girasol-det-5976377.aspx,7.097249985,-73.0980072,9/12/2020
3030,Big Data Gesvalt _3,VENTA,9/12/2020,SANTANDER,BUCARAMANGA,,ALVAREZ CONJUNTO BALCONES LAS AMERICAS,,APARTAMENTO,,,,3,1997,Bueno,,55.0,2636364.0,145000000.0,,0,,2.0,2.0,0,,,,,,FRE_23523,https://www.fincaraiz.com.co/apartamento-en-venta/bucaramanga/alvarez_conjunto_balcones_las_americas-det-6016026.aspx,7.127600193,-73.10845947,9/12/2020
3033,Big Data Gesvalt _3,VENTA,9/12/2020,SANTANDER,BUCARAMANGA,,SAN ALONSO,,APARTAMENTO,,,,4,2008,Bueno,,86.0,3058140.0,263000000.0,,267000,,3.0,3.0,1,,,,,,FRE_23528,https://www.fincaraiz.com.co/apartamento-en-venta/bucaramanga/san_alonso-det-5989062.aspx,7.130074024,-73.11676788,9/12/2020
3037,Big Data Gesvalt _3,VENTA,9/12/2020,SANTANDER,BUCARAMANGA,,CABECERA,,APARTAMENTO,,,,6,2015,Excelente,,88.0,4318182.0,380000000.0,,400000,,2.0,2.0,1,,,,,,FRE_23533,https://www.fincaraiz.com.co/apartamento-en-venta/bucaramanga/cabecera-det-5975554.aspx,7.117053986,-73.10710144,9/12/2020
3041,Big Data Gesvalt _3,VENTA,9/12/2020,SANTANDER,BUCARAMANGA,,FLORESTA,,APARTAMENTO,,,,5,2008,Excelente,,144.0,2430556.0,350000000.0,,0,,3.0,2.0,1,,,,,,FRE_23537,https://www.fincaraiz.com.co/apartamento-en-venta/bucaramanga/floresta-det-6031394.aspx,7.105629921,-73.10514832,9/12/2020
3047,Big Data Gesvalt _3,VENTA,9/12/2020,SANTANDER,BUCARAMANGA,,HISPANIA ZONA CACIQUE BARRIO TEJAR,,APARTAMENTO,,,,5,2015,Excelente,,100.0,4200000.0,420000000.0,,0,,3.0,3.0,2,,,,,,FRE_23544,https://www.fincaraiz.com.co/apartamento-en-venta/bucaramanga/hispania_zona_cacique_barrio_tejar-det-6033144.aspx,7.09897995,-73.10453033,9/12/2020
