ID;ID_BASE;TIPO_DATO;FECHA;DEPARTAMEN;MUNICIPIO;TIPO_SUELO;SUBZONA;DIRECCION;TIPO_INMUE;ZHF;ZHG;VALOR_ZHG;ESTRATO;ANIO_CONST;ESTADO_CON;AREA_TERRE;AREA_CONST;VALOR_M2_I;VALOR_TOTA;VALOR_ARRI;VALOR_ADMI;NUM_PISOS;NUM_HABITA;NUM_BANIOS;NUM_PARQ;ZONAS_COMU;ACUEDUCTO;ALCANTARIL;ENERGIA;GAS;FUENTE;NOMBRE_FUE;LATITUD;LONGITUD;FECHA_VALO
108321;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;EL REFUGIO;;APARTAMENTO;;;;5;;;;240;6666667;1600000000;;1650000;;3;4;2;;;;;;FR_97174;FINCA_RAIZ;4,665427208;-74,04524994;01/07/2020
108322;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;CHAPINERO NORTE;;APARTAMENTO;;;;4;;;;159;6484277;1031000000;;678000;;2;3;2;;;;;;FR_97175;FINCA_RAIZ;4,650011063;-74,05886078;01/07/2020
108323;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;CHAPINERO CENTRAL;;APARTAMENTO;;;;3;;;;25,38;6660000;169030800;;;;1;1;0;;;;;;FR_97176;FINCA_RAIZ;4,645249844;-74,06430817;01/07/2020
108324;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;CHAPINERO NORTE;;APARTAMENTO;;;;4;;;;186;6516129;1212000000;;782000;;3;3;2;;;;;;FR_97177;FINCA_RAIZ;4,64995718;-74,05886841;01/07/2020
108325;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;TEUSAQUILLO;;APARTAMENTO;;;;5;2008;;;133;9022556;1200000000;;461000;;3;3;2;;;;;;FR_97178;FINCA_RAIZ;4,623090856;-74,07230527;01/07/2020
108326;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;CHAPINERO CENTRAL;;APARTAMENTO;;;;3;;;;25,38;6660000;169030800;;;;1;1;0;;;;;;FR_97179;FINCA_RAIZ;4,645249844;-74,06430817;01/07/2020
108327;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;TEUSAQUILLO;;APARTAMENTO;;;;4;1997;;;98;6122449;600000000;;385000;;4;3;1;;;;;;FR_97180;FINCA_RAIZ;4,623090856;-74,07230527;01/07/2020
108328;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;CHAPINERO NORTE;;APARTAMENTO;;;;4;2015;;;49;6224490;305000000;;;;1;1;1;;;;;;FR_97181;FINCA_RAIZ;4,652737617;-74,06356049;01/07/2020
108329;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;CHAPINERO CENTRAL;;APARTAMENTO;;;;3;;;;25,38;6660000;169030800;;;;1;1;0;;;;;;FR_97182;FINCA_RAIZ;4,645249844;-74,06430817;01/07/2020
108330;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;CHAPINERO CENTRAL;;APARTAMENTO;;;;3;2015;;;35;8000000;280000000;;225000;;1;1;1;;;;;;FR_97183;FINCA_RAIZ;4,644546032;-74,0620575;01/07/2020
108331;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;EL RETIRO;;APARTAMENTO;;;;6;1997;;;255;8823529;2250000000;;1400000;;3;3;2;;;;;;FR_97184;FINCA_RAIZ;4,666826725;-74,05080414;01/07/2020
108332;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;CHAPINERO CENTRAL;;APARTAMENTO;;;;3;;;;25,38;6660000;169030800;;;;1;1;0;;;;;;FR_97185;FINCA_RAIZ;4,645249844;-74,06430817;01/07/2020
108333;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;SAN LUIS;;APARTAMENTO;;;;4;1997;;;70;4857143;340000000;;440000;;2;2;1;;;;;;FR_97186;FINCA_RAIZ;4,646602154;-74,07164764;01/07/2020
108334;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;EMAUS;;APARTAMENTO;;;;6;1997;;;157;7006369;1100000000;;721000;;4;3;2;;;;;;FR_97187;FINCA_RAIZ;4,652999878;-74,05487823;01/07/2020
108335;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;CHICO NORTE II SECTOR;;APARTAMENTO;;;;6;2008;;;118;7584746;895000000;;741100;;2;2;2;;;;;;FR_97188;FINCA_RAIZ;4,681000233;-74,04199982;01/07/2020
108336;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;EL CHICO;;APARTAMENTO;;;;6;1997;;;174;7183908;1250000000;;1672000;;3;3;2;;;;;;FR_97189;FINCA_RAIZ;4,67181778;-74,04527283;01/07/2020
108338;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;PALERMO;;APARTAMENTO;;;;4;;;;130;6115385;795000000;;;;4;3;2;;;;;;FR_97191;FINCA_RAIZ;4,636329174;-74,07650757;01/07/2020
108339;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;GRANADA;;APARTAMENTO;;;;4;2015;;;106;8490566;900000000;;550000;;1;2;2;;;;;;FR_97192;FINCA_RAIZ;4,650084496;-74,05476379;01/07/2020
108340;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;EL CHICO;;APARTAMENTO;;;;6;2015;;;148;8716216;1290000000;;1000000;;3;5;3;;;;;;FR_97193;FINCA_RAIZ;4,67519331;-74,05440521;01/07/2020
108341;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;QUINTA CAMACHO;;APARTAMENTO;;;;4;;;;260;4423077;1150000000;;1000000;;3;3;2;;;;;;FR_97194;FINCA_RAIZ;4,653999805;-74,05699921;01/07/2020
108342;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;BOSQUE CALDERON;;APARTAMENTO;;;;5;2015;;;100;6700000;670000000;;630000;;2;3;2;;;;;;FR_97195;FINCA_RAIZ;4,638929844;-74,0611496;01/07/2020
108344;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;INGEMAR;;APARTAMENTO;;;;5;2015;;;60;8333333;500000000;;280800;;1;2;1;;;;;;FR_97197;FINCA_RAIZ;4,642000198;-74,05699921;01/07/2020
108346;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;CHICO NORTE;;APARTAMENTO;;;;6;2015;;;85;8823529;750000000;;600000;;2;3;2;;;;;;FR_97199;FINCA_RAIZ;4,677000046;-74,05400085;01/07/2020
108347;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;PORCIUNCULA;;APARTAMENTO;;;;5;;;;90;6777778;610000000;;562800;;1;2;2;;;;;;FR_97200;FINCA_RAIZ;4,657999992;-74,05699921;01/07/2020
108348;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;QUESADA;;APARTAMENTO;;;;4;1997;;;100;3500000;350000000;;55000;;4;2;1;;;;;;FR_97201;FINCA_RAIZ;4,636697292;-74,06755066;01/07/2020
108349;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;QUESADA;;APARTAMENTO;;;;3;2008;;;42;6071429;255000000;;144000;;2;1;0;;;;;;FR_97202;FINCA_RAIZ;4,63696003;-74,06703949;01/07/2020
108350;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;CHICO NORTE;;APARTAMENTO;;;;6;1997;;;61;5655738;345000000;;287000;;1;1;1;;;;;;FR_97203;FINCA_RAIZ;4,677000046;-74,0490036;01/07/2020
108351;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;PORCIUNCULA;;APARTAMENTO;;;;6;1997;;;373;4557641;1700000000;;;;6;5;2;;;;;;FR_97204;FINCA_RAIZ;4,662000179;-74,05799866;01/07/2020
108352;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;EL REFUGIO;;APARTAMENTO;;;;6;1997;;;205;6195122;1270000000;;1200000;;3;3;2;;;;;;FR_97205;FINCA_RAIZ;4,664999962;-74,04599762;01/07/2020
108353;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;BOSQUE CALDERON;;APARTAMENTO;;;;4;1997;;;122;4590164;560000000;;715000;;3;2;2;;;;;;FR_97206;FINCA_RAIZ;4,640620708;-74,06070709;01/07/2020
108354;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;BANCO CENTRAL;;APARTAMENTO;;;;4;2008;;;50;6600000;330000000;;;;2;2;1;;;;;;FR_97207;FINCA_RAIZ;4,643198967;-74,07016754;01/07/2020
108355;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;SAN LUIS;;APARTAMENTO;;;;4;2015;;;48;6250000;300000000;;240000;;1;2;1;;;;;;FR_97208;FINCA_RAIZ;4,645999908;-74,07099915;01/07/2020
108356;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;CHAPINERO NORTE;;APARTAMENTO;;;;3;;;;60;6000000;360000000;;;;2;1;0;;;;;;FR_97209;FINCA_RAIZ;4,650650149;-74,06162011;01/07/2020
108357;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;PARDO RUBIO;;APARTAMENTO;;;;4;1997;;;57;6666667;380000000;;482000;;2;2;1;;;;;;FR_97210;FINCA_RAIZ;4,638000011;-74,06099701;01/07/2020
108359;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;TEUSAQUILLO;;APARTAMENTO;;;;3;2008;;;75;4666667;350000000;;80000;;3;2;2;;;;;;FR_97212;FINCA_RAIZ;4,623090856;-74,07230527;01/07/2020
108360;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;SAN FELIPE;;APARTAMENTO;;;;3;;;;53,18;4136894;220000000;;324000;;2;1;0;;;;;;FR_97213;FINCA_RAIZ;4,663134952;-74,06375678;01/07/2020
108361;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;LOS ROSALES;;APARTAMENTO;;;;6;1997;;;127;5905512;750000000;;957000;;3;4;3;;;;;;FR_97214;FINCA_RAIZ;4,657999992;-74,04799652;01/07/2020
108362;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;LA PAZ;;APARTAMENTO;;;;3;;;;75;2533333;190000000;;;;3;2;0;;;;;;FR_97215;FINCA_RAIZ;4,661025047;-74,07553864;01/07/2020
108363;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;BOSQUE CALDERON;;APARTAMENTO;;;;4;2015;;;74;7905405;585000000;;400000;;1;1;1;;;;;;FR_97216;FINCA_RAIZ;4,643032551;-74,05961609;01/07/2020
108364;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;MARLY;;APARTAMENTO;;;;4;;;;38;5763158;219000000;;145000;;1;1;0;;;;;;FR_97217;FINCA_RAIZ;4,636940002;-74,0640564;01/07/2020
108365;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;CHAPINERO OCCIDENTAL;;APARTAMENTO;;;;3;;;;128;3398438;435000000;;350000;;3;2;0;;;;;;FR_97218;FINCA_RAIZ;4,644999981;-74,06800079;01/07/2020
108366;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;CHICO NORTE;;APARTAMENTO;;;;6;2015;;;70;9000000;630000000;;350000;;2;2;2;;;;;;FR_97219;FINCA_RAIZ;4,677827358;-74,05305481;01/07/2020
108367;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;SUCRE;;APARTAMENTO;;;;4;;;;42;5000000;210000000;;127000;;1;1;0;;;;;;FR_97220;FINCA_RAIZ;4,629724979;-74,06543732;01/07/2020
108368;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;MARIA CRISTINA;;APARTAMENTO;;;;5;2008;;;93;6774194;630000000;;350000;;2;2;2;;;;;;FR_97221;FINCA_RAIZ;4,64330864;-74,05416107;01/07/2020
108369;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;TEUSAQUILLO;;APARTAMENTO;;;;4;2015;;;68;5294118;360000000;;310000;;2;2;1;;;;;;FR_97222;FINCA_RAIZ;4,623608112;-74,07471466;01/07/2020
108370;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;PARDO RUBIO;;APARTAMENTO;;;;6;2008;;;208;9519231;1980000000;;;;2;3;2;;;;;;FR_97223;FINCA_RAIZ;4,635392655;-74,06137112;01/07/2020
108371;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;BOSQUE CALDERON;;APARTAMENTO;;;;5;;;;97;7731959;750000000;;550000;;2;3;2;;;;;;FR_97224;FINCA_RAIZ;4,641899586;-74,06010437;01/07/2020
108372;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;CHAPINERO CENTRAL;;APARTAMENTO;;;;3;2008;;;50;5900000;295000000;;250000;;2;2;1;;;;;;FR_97225;FINCA_RAIZ;4,644699277;-74,06352019;01/07/2020
108374;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;CHAPINERO CENTRAL;;APARTAMENTO;;;;3;;;;46;7282609;335000000;;200000;;1;2;1;;;;;;FR_97227;FINCA_RAIZ;4,645166874;-74,06496429;01/07/2020
108376;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;LA CABRERA;;APARTAMENTO;;;;6;2015;;;152;10000000;1520000000;;1112000;;3;5;3;;;;;;FR_97230;FINCA_RAIZ;4,670023918;-74,05470276;01/07/2020
108377;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;ANTIGUO COUNTRY;;APARTAMENTO;;;;5;2015;;;60;10000000;600000000;;280000;;1;1;1;;;;;;FR_97231;FINCA_RAIZ;4,672999859;-74,05699921;01/07/2020
108378;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;MARIA CRISTINA;;APARTAMENTO;;;;4;2008;;;89;7528090;670000000;;392400;;3;2;1;;;;;;FR_97232;FINCA_RAIZ;4,646566391;-74,05682373;01/07/2020
108379;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;QUESADA;;APARTAMENTO;;;;3;2008;;;42;5000000;210000000;;158000;;2;1;0;;;;;;FR_97233;FINCA_RAIZ;4,637194157;-74,06768799;01/07/2020
108380;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;CHICO NORTE III SECTOR;;APARTAMENTO;;;;6;;;;75;6666667;500000000;;501000;;2;2;1;;;;;;FR_97234;FINCA_RAIZ;4,68200016;-74,05000305;01/07/2020
108381;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;CHAPINERO CENTRAL;;APARTAMENTO;;;;3;;;;31;11290323;350000000;;220000;;1;1;1;;;;;;FR_97235;FINCA_RAIZ;4,644720078;-74,06202698;01/07/2020
108382;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;CHAPINERO CENTRAL;;APARTAMENTO;;;;3;;;;24;10000000;240000000;;200000;;1;1;0;;;;;;FR_97236;FINCA_RAIZ;4,644720078;-74,06202698;01/07/2020
108383;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;EL RETIRO;;APARTAMENTO;;;;4;1997;;;386;7772021;3000000000;;2900000;;4;4;4;;;;;;FR_97237;FINCA_RAIZ;4,665999889;-74,0490036;01/07/2020
108384;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;EL REFUGIO;;APARTAMENTO;;;;6;2015;;;154;10389610;1600000001;;1200000;;2;2;2;;;;;;FR_97238;FINCA_RAIZ;4,664999962;-74,04599762;01/07/2020
108385;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;LAS AMERICAS;;APARTAMENTO;;;;4;;;;146;3493151;510000000;;;;4;2;1;;;;;;FR_97239;FINCA_RAIZ;4,625440121;-74,07901764;01/07/2020
108388;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;LA SALLE;;APARTAMENTO;;;;4;;;;76;5526316;420000000;;300000;;2;1;1;;;;;;FR_97242;FINCA_RAIZ;4,645118713;-74,06025696;01/07/2020
108389;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;CHICO NORTE II SECTOR;;APARTAMENTO;;;;6;1997;;;207;9420290;1950000000;;1250000;;3;4;2;;;;;;FR_97243;FINCA_RAIZ;4,678779125;-74,03946686;01/07/2020
108390;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;CHAPINERO CENTRAL;;APARTAMENTO;;;;4;2008;;;30;5666667;170000000;;120000;;1;1;0;;;;;;FR_97244;FINCA_RAIZ;4,646384716;-74,06185913;01/07/2020
108392;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;BELALCAZAR;;APARTAMENTO;;;;4;1997;;;44;6590909;290000000;;210000;;1;1;1;;;;;;FR_97246;FINCA_RAIZ;4,635457993;-74,07656097;01/07/2020
108393;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;EL REFUGIO;;APARTAMENTO;;;;6;2015;;;267;18000000;4806000000;;1700000;;3;4;5;;;;;;FR_97247;FINCA_RAIZ;4,672999859;-74,04299927;01/07/2020
108394;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;LA SALLE;;APARTAMENTO;;;;4;2015;;;60;5633333;338000000;;270000;;2;2;1;;;;;;FR_97248;FINCA_RAIZ;4,644730091;-74,05703735;01/07/2020
108395;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;LA CABRERA;;APARTAMENTO;;;;6;2015;;;143;15034965;2150000000;;;;2;3;2;;;;;;FR_97249;FINCA_RAIZ;4,669000149;-74,04599762;01/07/2020
108396;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;EL CHICO;;APARTAMENTO;;;;6;2015;;;307;15635179;4800000000;;;;3;4;4;;;;;;FR_97250;FINCA_RAIZ;4,671000004;-74,04399872;01/07/2020
108397;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;SAN LUIS;;APARTAMENTO;;;;4;;;;103;5825243;600000000;;100000;;3;2;1;;;;;;FR_97251;FINCA_RAIZ;4,646714687;-74,07317352;01/07/2020
108398;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;PARDO RUBIO;;APARTAMENTO;;;;4;;;;76;4605263;350000000;;250000;;3;2;1;;;;;;FR_97252;FINCA_RAIZ;4,635699272;-74,06371307;01/07/2020
108399;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;GRANADA;;APARTAMENTO;;;;4;1997;;;98;4336735;425000000;;450000;;3;2;1;;;;;;FR_97253;FINCA_RAIZ;4,648373604;-74,05576324;01/07/2020
108401;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;PALERMO;;APARTAMENTO;;;;4;;;;115;3721739;428000000;;;;3;2;0;;;;;;FR_97255;FINCA_RAIZ;4,636483669;-74,07630157;01/07/2020
108402;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;SAN MIGUEL;;APARTAMENTO;;;;4;2008;;;57;4912281;280000000;;200000;;3;2;1;;;;;;FR_97256;FINCA_RAIZ;4,661762798;-74,07839989;01/07/2020
108403;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;SAN FELIPE;;APARTAMENTO;;;;3;;;;117;3846154;450000000;;;;3;3;1;;;;;;FR_97257;FINCA_RAIZ;4,663005829;-74,06324005;01/07/2020
108404;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;PARDO RUBIO;;APARTAMENTO;;;;4;2008;;;50;6900000;345000000;;295000;;1;1;1;;;;;;FR_97258;FINCA_RAIZ;4,635157585;-74,0628891;01/07/2020
108405;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;CHAPINERO CENTRAL;;APARTAMENTO;;;;4;1997;;;99;5808081;575000000;;522000;;3;3;1;;;;;;FR_97259;FINCA_RAIZ;4,640069962;-74,06321716;01/07/2020
108407;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;PARDO RUBIO;;APARTAMENTO;;;;4;1997;;;67;5940299;398000000;;521500;;2;2;1;;;;;;FR_97261;FINCA_RAIZ;4,635392655;-74,06137112;01/07/2020
108408;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;CAMPIN;;APARTAMENTO;;;;4;;;;124;3104839;385000000;;60000;;2;2;1;;;;;;FR_97262;FINCA_RAIZ;4,647999763;-74,07800293;01/07/2020
108409;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;CHAPINERO NORTE;;APARTAMENTO;;;;4;2008;;;97;5051546;490000000;;360000;;2;2;1;;;;;;FR_97263;FINCA_RAIZ;4,648829937;-74,06018829;01/07/2020
108410;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;PORCIUNCULA;;APARTAMENTO;;;;4;1997;;;70;5714286;400000000;;350000;;2;3;1;;;;;;FR_97264;FINCA_RAIZ;4,659359932;-74,05808258;01/07/2020
108411;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;CHAPINERO CENTRAL;;APARTAMENTO;;;;3;2008;;;92;3695652;340000000;;80000;;3;2;2;;;;;;FR_97265;FINCA_RAIZ;4,644699277;-74,06352019;01/07/2020
108412;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;PALERMO;;APARTAMENTO;;;;3;2015;;;63;6111111;385000000;;400000;;2;2;1;;;;;;FR_97266;FINCA_RAIZ;4,635479927;-74,06820679;01/07/2020
108414;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;SIBERIA;;APARTAMENTO;;;;6;;;;210;7142857;1500000000;;;;3;4;3;;;;;;FR_97269;FINCA_RAIZ;4,638665199;-74,05699158;01/07/2020
108417;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;SAN LUIS;;APARTAMENTO;;;;4;;;;57;4543860;259000000;;270000;;2;1;0;;;;;;FR_97272;FINCA_RAIZ;4,645999908;-74,06999969;01/07/2020
108418;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;LA SALLE;;APARTAMENTO;;;;4;2008;;;115;6391304;735000000;;727000;;2;3;2;;;;;;FR_97273;FINCA_RAIZ;4,644577503;-74,0578537;01/07/2020
108419;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;BELALCAZAR;;APARTAMENTO;;;;4;;;;103;6504854;670000000;;;;3;2;2;;;;;;FR_97274;FINCA_RAIZ;4,63818264;-74,07722473;01/07/2020
108420;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;SANTA SOFIA;;APARTAMENTO;;;;3;;;;68;4117647;280000000;;;;3;2;0;;;;;;FR_97275;FINCA_RAIZ;4,671472549;-74,06943512;01/07/2020
108421;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;INGEMAR;;APARTAMENTO;;;;5;2015;;;37;7027027;260000000;;334000;;1;2;2;;;;;;FR_97276;FINCA_RAIZ;4,641670227;-74,05751038;01/07/2020
108424;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;GRANADA;;APARTAMENTO;;;;6;2015;;;63,85;6734534;430000000;;330000;;1;1;1;;;;;;FR_97279;FINCA_RAIZ;4,648503304;-74,0533905;01/07/2020
108425;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;MARIA CRISTINA;;APARTAMENTO;;;;4;2015;;;72;7361111;530000000;;490000;;2;2;1;;;;;;FR_97280;FINCA_RAIZ;4,646999836;-74,05599976;01/07/2020
108426;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;LOS ROSALES;;APARTAMENTO;;;;6;1997;;;300;6000000;1800000000;;1200000;;4;4;3;;;;;;FR_97281;FINCA_RAIZ;4,661403656;-74,04873657;01/07/2020
108427;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;PASADENA;;APARTAMENTO;;;;6;;;;232;4741379;1100000000;;1075000;;4;4;3;;;;;;FR_97282;FINCA_RAIZ;4,694226265;-74,06240845;01/07/2020
108428;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;CHAPINERO OCCIDENTAL;;APARTAMENTO;;;;3;2015;;;55;4818182;265000000;;100000;;1;2;0;;;;;;FR_97283;FINCA_RAIZ;4,643000126;-74,06700134;01/07/2020
108429;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;GRANADA;;APARTAMENTO;;;;4;1997;;;64;5781250;370000000;;300000;;2;2;1;;;;;;FR_97284;FINCA_RAIZ;4,648389816;-74,05342865;01/07/2020
108431;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;SUCRE;;APARTAMENTO;;;;4;2008;;;75,17;6518558;490000000;;;;2;2;2;;;;;;FR_97286;FINCA_RAIZ;4,626286983;-74,06584167;01/07/2020
108432;Big Data Gesvalt_1;VENTA;01/07/2020;CUNDINAMARCA;BOGOTA;URBANO;BELALCAZAR;;APARTAMENTO;;;;3;1997;;;100;4300000;430000000;;50000;;2;1;1;;;;;;FR_97287;FINCA_RAIZ;4,637169838;-74,07852936;01/07/2020
